Datetime,Adj Close,Close,High,Low,Open,Volume
2026-09-17 09:00:00-04:00,7716.0,7716.0,7722.0,7714.75,7717.75,13885
2026-09-17 09:15:00-04:00,7713.25,7713.25,7718.5,7712.5,7716.0,15470
2026-09-17 09:30:00-04:00,7690.5,7690.5,7716.25,7688.25,7713.5,91229
2026-09-17 09:45:00-04:00,7693.75,7693.75,7697.25,7688.25,7690.75,68846
2026-09-17 10:00:00-04:00,7692.25,7692.25,7693.75,7680.5,7693.5,58643
2026-09-17 10:15:00-04:00,7697.75,7697.75,7703.75,7691.0,7692.25,54699
2026-09-17 10:30:00-04:00,7699.5,7699.5,7703.25,7696.25,7697.5,38618
2026-09-17 10:45:00-04:00,7688.25,7688.25,7700.25,7684.5,7699.5,51186
2026-09-17 11:00:00-04:00,7692.0,7692.0,7692.75,7683.75,7688.0,38529
2026-09-17 11:15:00-04:00,7696.25,7696.25,7698.0,7689.75,7691.75,30962
2026-09-17 11:30:00-04:00,7703.5,7703.5,7706.25,7695.25,7696.25,31574
2026-09-17 11:45:00-04:00,7706.5,7706.5,7706.5,7701.5,7703.5,29430
2026-09-17 12:00:00-04:00,7704.0,7704.0,7707.25,7701.5,7706.5,25941
2026-09-17 12:15:00-04:00,7706.25,7706.25,7707.5,7702.75,7703.75,19758
2026-09-17 12:30:00-04:00,7707.5,7707.5,7707.75,7700.5,7706.25,27087
2026-09-17 12:45:00-04:00,7706.0,7706.0,7708.0,7697.0,7707.5,40539
2026-09-17 13:00:00-04:00,7703.5,7703.5,7709.25,7702.75,7706.0,25232
2026-09-17 13:15:00-04:00,7702.0,7702.0,7704.5,7699.5,7703.75,19810
2026-09-17 13:30:00-04:00,7706.0,7706.0,7706.5,7700.25,7702.0,18562
2026-09-17 13:45:00-04:00,7707.75,7707.75,7708.0,7704.25,7705.75,20214
2026-09-17 14:00:00-04:00,7708.75,7708.75,7710.0,7705.75,7707.75,24333
2026-09-17 14:15:00-04:00,7708.5,7708.5,7711.25,7706.75,7709.0,25168
2026-09-17 14:30:00-04:00,7704.75,7704.75,7710.25,7702.75,7708.75,24791
2026-09-17 14:45:00-04:00,7705.75,7705.75,7708.0,7703.25,7705.0,21123
2026-09-17 15:00:00-04:00,7709.0,7709.0,7711.75,7705.5,7705.75,27000
2026-09-17 15:15:00-04:00,7706.75,7706.75,7710.5,7706.25,7709.0,18285
2026-09-17 15:30:00-04:00,7711.75,7711.75,7712.0,7706.75,7706.75,30735
2026-09-17 15:45:00-04:00,7707.25,7707.25,7715.5,7705.0,7711.5,118396
